RecordID,Year,Adj. Day of Year,Species,Elevation,Pigment
5017,1999-01-01,1999-09-15,WA,1400,2.60
5018,1999-01-01,1999-09-16,WA,1400,2.80
5019,1999-01-01,1999-09-17,WA,1400,2.90
5020,1999-01-01,1999-09-18,WA,1400,3.00
5021,1999-01-01,1999-09-19,WA,1400,3.10
5022,1999-01-01,1999-09-20,WA,1400,3.20
5023,1999-01-01,1999-09-21,WA,1400,3.30
5024,1999-01-01,1999-09-22,WA,1400,6.00
5025,1999-01-01,1999-09-23,WA,1400,8.70
5026,1999-01-01,1999-09-24,WA,1400,11.40
5027,1999-01-01,1999-09-25,WA,1400,14.10
5028,1999-01-01,1999-09-26,WA,1400,16.80
5029,1999-01-01,1999-09-27,WA,1400,19.40
5030,1999-01-01,1999-09-28,WA,1400,22.10
5031,1999-01-01,1999-09-29,WA,1400,24.80
5032,1999-01-01,1999-09-30,WA,1400,27.50
5033,1999-01-01,1999-10-01,WA,1400,27.80
5034,1999-01-01,1999-10-02,WA,1400,28.00
5035,1999-01-01,1999-10-03,WA,1400,28.30
5036,1999-01-01,1999-10-04,WA,1400,28.50
5037,1999-01-01,1999-10-05,WA,1400,28.80
5038,1999-01-01,1999-10-06,WA,1400,29.10
5039,1999-01-01,1999-10-07,WA,1400,29.30
5040,1999-01-01,1999-10-08,WA,1400,27.50
5041,1999-01-01,1999-10-09,WA,1400,25.60
5042,1999-01-01,1999-10-10,WA,1400,23.80
5043,1999-01-01,1999-10-11,WA,1400,22.00
5044,1999-01-01,1999-10-12,WA,1400,20.20
5045,1999-01-01,1999-10-13,WA,1400,18.30
5046,1999-01-01,1999-10-14,WA,1400,15.80
5047,1999-01-01,1999-10-15,WA,1400,13.40
5048,1999-01-01,1999-10-16,WA,1400,10.90
5049,1999-01-01,1999-10-17,WA,1400,8.40
5050,1999-01-01,1999-10-18,WA,1400,6.00
5051,1999-01-01,1999-10-19,WA,1400,3.50
5052,1999-01-01,1999-10-20,WA,1400,1.00
5053,1999-01-01,1999-10-21,WA,1400,0.70
5054,1999-01-01,1999-10-22,WA,1400,0.30
5055,1999-01-01,1999-10-23,WA,1400,0.00
5056,1999-01-01,1999-10-24,WA,1400,0.00
5057,1999-01-01,1999-10-25,WA,1400,0.00
5058,1999-01-01,1999-10-26,WA,1400,0.00
5059,1999-01-01,1999-10-27,WA,1400,0.00
5060,1999-01-01,1999-10-28,WA,1400,0.00
5061,1999-01-01,1999-10-29,WA,1400,0.00
5062,1999-01-01,1999-10-30,WA,1400,0.00
5063,1999-01-01,1999-10-31,WA,1400,0.00
5064,1999-01-01,1999-11-01,WA,1400,0.00
5065,1999-01-01,1999-11-02,WA,1400,0.00
5066,1999-01-01,1999-11-03,WA,1400,0.00
5067,1999-01-01,1999-11-04,WA,1400,0.0
5068,1999-01-01,1999-11-05,WA,1400,0.0
5069,1999-01-01,1999-11-06,WA,1400,0.0
5070,1999-01-01,1999-11-07,WA,1400,0.0
5071,2000-01-01,2000-09-03,WA,1400,0.20
5072,2000-01-01,2000-09-04,WA,1400,0.30
5073,2000-01-01,2000-09-05,WA,1400,0.50
5074,2000-01-01,2000-09-06,WA,1400,0.70
5075,2000-01-01,2000-09-07,WA,1400,0.90
5076,2000-01-01,2000-09-08,WA,1400,1.00
5077,2000-01-01,2000-09-09,WA,1400,1.20
5078,2000-01-01,2000-09-10,WA,1400,1.40
5079,2000-01-01,2000-09-11,WA,1400,1.50
5080,2000-01-01,2000-09-12,WA,1400,1.70
5081,2000-01-01,2000-09-13,WA,1400,1.90
5082,2000-01-01,2000-09-14,WA,1400,2.00
5083,2000-01-01,2000-09-15,WA,1400,2.00
5084,2000-01-01,2000-09-16,WA,1400,2.00
5085,2000-01-01,2000-09-17,WA,1400,2.00
5086,2000-01-01,2000-09-18,WA,1400,2.00
5087,2000-01-01,2000-09-19,WA,1400,2.00
5088,2000-01-01,2000-09-20,WA,1400,2.00
5089,2000-01-01,2000-09-21,WA,1400,2.00
5090,2000-01-01,2000-09-22,WA,1400,2.00
5091,2000-01-01,2000-09-23,WA,1400,2.00
5092,2000-01-01,2000-09-24,WA,1400,2.00
5093,2000-01-01,2000-09-25,WA,1400,2.00
5094,2000-01-01,2000-09-26,WA,1400,2.00
5095,2000-01-01,2000-09-27,WA,1400,3.90
5096,2000-01-01,2000-09-28,WA,1400,5.70
5097,2000-01-01,2000-09-29,WA,1400,7.60
5098,2000-01-01,2000-09-30,WA,1400,9.40
5099,2000-01-01,2000-10-01,WA,1400,11.30
5100,2000-01-01,2000-10-02,WA,1400,13.20
5101,2000-01-01,2000-10-03,WA,1400,15.00
5102,2000-01-01,2000-10-04,WA,1400,17.30
5103,2000-01-01,2000-10-05,WA,1400,19.60
5104,2000-01-01,2000-10-06,WA,1400,21.80
5105,2000-01-01,2000-10-07,WA,1400,24.10
5106,2000-01-01,2000-10-08,WA,1400,26.40
5107,2000-01-01,2000-10-09,WA,1400,28.70
5108,2000-01-01,2000-10-10,WA,1400,31.00
5109,2000-01-01,2000-10-11,WA,1400,33.20
5110,2000-01-01,2000-10-12,WA,1400,35.50
5111,2000-01-01,2000-10-13,WA,1400,37.70
5112,2000-01-01,2000-10-14,WA,1400,39.90
5113,2000-01-01,2000-10-15,WA,1400,42.20
5114,2000-01-01,2000-10-16,WA,1400,44.40
5115,2000-01-01,2000-10-17,WA,1400,46.60
5116,2000-01-01,2000-10-18,WA,1400,48.80
5117,2000-01-01,2000-10-19,WA,1400,42.80
5118,2000-01-01,2000-10-20,WA,1400,36.90
5119,2000-01-01,2000-10-21,WA,1400,30.90
5120,2000-01-01,2000-10-22,WA,1400,24.90
5121,2000-01-01,2000-10-23,WA,1400,19.00
5122,2000-01-01,2000-10-24,WA,1400,13.00
5123,2000-01-01,2000-10-25,WA,1400,10.40
5124,2000-01-01,2000-10-26,WA,1400,7.80
5125,2000-01-01,2000-10-27,WA,1400,5.20
5126,2000-01-01,2000-10-28,WA,1400,2.60
5127,2000-01-01,2000-10-29,WA,1400,0.00
5128,2000-01-01,2000-10-30,WA,1400,0.00
5129,2000-01-01,2000-10-31,WA,1400,0.00
5130,2000-01-01,2000-11-01,WA,1400,0.00
5131,2000-01-01,2000-11-02,WA,1400,0.00
5132,2000-01-01,2000-11-03,WA,1400,0.0
5133,2000-01-01,2000-11-04,WA,1400,0.0
5134,2000-01-01,2000-11-05,WA,1400,0.0
5135,2000-01-01,2000-11-06,WA,1400,0.0
5136,2001-01-01,2001-09-04,WA,1400,0.20
5137,2001-01-01,2001-09-05,WA,1400,0.40
5138,2001-01-01,2001-09-06,WA,1400,0.50
5139,2001-01-01,2001-09-07,WA,1400,0.70
5140,2001-01-01,2001-09-08,WA,1400,0.90
5141,2001-01-01,2001-09-09,WA,1400,1.10
5142,2001-01-01,2001-09-10,WA,1400,1.30
5143,2001-01-01,2001-09-11,WA,1400,1.40
5144,2001-01-01,2001-09-12,WA,1400,1.60
5145,2001-01-01,2001-09-13,WA,1400,1.80
5146,2001-01-01,2001-09-14,WA,1400,1.80
5147,2001-01-01,2001-09-15,WA,1400,1.90
5148,2001-01-01,2001-09-16,WA,1400,1.90
5149,2001-01-01,2001-09-17,WA,1400,1.90
5150,2001-01-01,2001-09-18,WA,1400,2.00
5151,2001-01-01,2001-09-19,WA,1400,2.00
5152,2001-01-01,2001-09-20,WA,1400,2.00
5153,2001-01-01,2001-09-21,WA,1400,2.30
5154,2001-01-01,2001-09-22,WA,1400,2.70
5155,2001-01-01,2001-09-23,WA,1400,3.00
5156,2001-01-01,2001-09-24,WA,1400,3.30
5157,2001-01-01,2001-09-25,WA,1400,3.70
5158,2001-01-01,2001-09-26,WA,1400,4.00
5159,2001-01-01,2001-09-27,WA,1400,4.30
5160,2001-01-01,2001-09-28,WA,1400,9.60
5161,2001-01-01,2001-09-29,WA,1400,14.90
5162,2001-01-01,2001-09-30,WA,1400,20.20
5163,2001-01-01,2001-10-01,WA,1400,25.50
5164,2001-01-01,2001-10-02,WA,1400,30.80
5165,2001-01-01,2001-10-03,WA,1400,36.00
5166,2001-01-01,2001-10-04,WA,1400,41.30
5167,2001-01-01,2001-10-05,WA,1400,44.00
5168,2001-01-01,2001-10-06,WA,1400,46.60
5169,2001-01-01,2001-10-07,WA,1400,49.30
5170,2001-01-01,2001-10-08,WA,1400,52.00
5171,2001-01-01,2001-10-09,WA,1400,54.70
5172,2001-01-01,2001-10-10,WA,1400,57.30
5173,2001-01-01,2001-10-11,WA,1400,48.40
5174,2001-01-01,2001-10-12,WA,1400,39.50
5175,2001-01-01,2001-10-13,WA,1400,30.50
5176,2001-01-01,2001-10-14,WA,1400,21.60
5177,2001-01-01,2001-10-15,WA,1400,12.70
5178,2001-01-01,2001-10-16,WA,1400,3.80
5179,2001-01-01,2001-10-17,WA,1400,3.20
5180,2001-01-01,2001-10-18,WA,1400,2.50
5181,2001-01-01,2001-10-19,WA,1400,1.90
5182,2001-01-01,2001-10-20,WA,1400,1.30
5183,2001-01-01,2001-10-21,WA,1400,0.70
5184,2001-01-01,2001-10-22,WA,1400,0.00
5185,2001-01-01,2001-10-23,WA,1400,0.00
5186,2001-01-01,2001-10-24,WA,1400,0.00
5187,2001-01-01,2001-10-25,WA,1400,0.00
5188,2001-01-01,2001-10-26,WA,1400,0.00
5189,2001-01-01,2001-10-27,WA,1400,0.00
5190,2001-01-01,2001-10-28,WA,1400,0.00
5191,2001-01-01,2001-10-29,WA,1400,0.00
5192,2001-01-01,2001-10-30,WA,1400,0.00
5193,2001-01-01,2001-10-31,WA,1400,0.00
5194,2001-01-01,2001-11-01,WA,1400,0.00
5195,2001-01-01,2001-11-02,WA,1400,0.00
5196,2001-01-01,2001-11-03,WA,1400,0.00
5197,2001-01-01,2001-11-04,WA,1400,0.0
5198,2001-01-01,2001-11-05,WA,1400,0.0
5199,2001-01-01,2001-11-06,WA,1400,0.0
5200,2001-01-01,2001-11-07,WA,1400,0.0
5201,2002-01-01,2002-09-04,WA,1400,0.00
5202,2002-01-01,2002-09-05,WA,1400,0.00
5203,2002-01-01,2002-09-06,WA,1400,0.00
5204,2002-01-01,2002-09-07,WA,1400,0.00
5205,2002-01-01,2002-09-08,WA,1400,0.00
5206,2002-01-01,2002-09-09,WA,1400,0.00
5207,2002-01-01,2002-09-10,WA,1400,0.00
5208,2002-01-01,2002-09-11,WA,1400,0.00
5209,2002-01-01,2002-09-12,WA,1400,0.40
5210,2002-01-01,2002-09-13,WA,1400,0.80
5211,2002-01-01,2002-09-14,WA,1400,1.10
5212,2002-01-01,2002-09-15,WA,1400,1.50
5213,2002-01-01,2002-09-16,WA,1400,1.90
5214,2002-01-01,2002-09-17,WA,1400,2.30
5215,2002-01-01,2002-09-18,WA,1400,2.70
5216,2002-01-01,2002-09-19,WA,1400,3.00
5217,2002-01-01,2002-09-20,WA,1400,3.40
5218,2002-01-01,2002-09-21,WA,1400,3.80
5219,2002-01-01,2002-09-22,WA,1400,4.20
5220,2002-01-01,2002-09-23,WA,1400,4.60
5221,2002-01-01,2002-09-24,WA,1400,4.90
5222,2002-01-01,2002-09-25,WA,1400,5.30
5223,2002-01-01,2002-09-26,WA,1400,5.50
5224,2002-01-01,2002-09-27,WA,1400,5.60
5225,2002-01-01,2002-09-28,WA,1400,5.80
5226,2002-01-01,2002-09-29,WA,1400,6.00
5227,2002-01-01,2002-09-30,WA,1400,6.20
5228,2002-01-01,2002-10-01,WA,1400,6.30
5229,2002-01-01,2002-10-02,WA,1400,6.50
5230,2002-01-01,2002-10-03,WA,1400,8.10
5231,2002-01-01,2002-10-04,WA,1400,9.60
5232,2002-01-01,2002-10-05,WA,1400,11.20
5233,2002-01-01,2002-10-06,WA,1400,12.80
5234,2002-01-01,2002-10-07,WA,1400,14.40
5235,2002-01-01,2002-10-08,WA,1400,15.90
5236,2002-01-01,2002-10-09,WA,1400,17.50
5237,2002-01-01,2002-10-10,WA,1400,21.00
5238,2002-01-01,2002-10-11,WA,1400,24.60
5239,2002-01-01,2002-10-12,WA,1400,28.10
5240,2002-01-01,2002-10-13,WA,1400,31.60
5241,2002-01-01,2002-10-14,WA,1400,35.20
5242,2002-01-01,2002-10-15,WA,1400,38.70
5243,2002-01-01,2002-10-16,WA,1400,42.20
5244,2002-01-01,2002-10-17,WA,1400,45.70
5245,2002-01-01,2002-10-18,WA,1400,49.30
5246,2002-01-01,2002-10-19,WA,1400,43.10
5247,2002-01-01,2002-10-20,WA,1400,36.90
5248,2002-01-01,2002-10-21,WA,1400,30.70
5249,2002-01-01,2002-10-22,WA,1400,24.50
5250,2002-01-01,2002-10-23,WA,1400,18.30
5251,2002-01-01,2002-10-24,WA,1400,15.70
5252,2002-01-01,2002-10-25,WA,1400,13.10
5253,2002-01-01,2002-10-26,WA,1400,10.50
5254,2002-01-01,2002-10-27,WA,1400,7.90
5255,2002-01-01,2002-10-28,WA,1400,5.30
5256,2002-01-01,2002-10-29,WA,1400,2.60
5257,2002-01-01,2002-10-30,WA,1400,0.00
5258,2002-01-01,2002-10-31,WA,1400,0.00
5259,2002-01-01,2002-11-01,WA,1400,0.00
5260,2002-01-01,2002-11-02,WA,1400,0.00
5261,2002-01-01,2002-11-03,WA,1400,0.00
5262,2002-01-01,2002-11-04,WA,1400,0.0
5263,2002-01-01,2002-11-05,WA,1400,0.0
5264,2002-01-01,2002-11-06,WA,1400,0.0
5265,2002-01-01,2002-11-07,WA,1400,0.0
5266,2003-01-01,2003-09-04,WA,1400,0.00
5267,2003-01-01,2003-09-05,WA,1400,0.00
5268,2003-01-01,2003-09-06,WA,1400,0.00
5269,2003-01-01,2003-09-07,WA,1400,0.20
5270,2003-01-01,2003-09-08,WA,1400,0.30
5271,2003-01-01,2003-09-09,WA,1400,0.50
5272,2003-01-01,2003-09-10,WA,1400,0.60
5273,2003-01-01,2003-09-11,WA,1400,0.80
5274,2003-01-01,2003-09-12,WA,1400,0.90
5275,2003-01-01,2003-09-13,WA,1400,1.10
5276,2003-01-01,2003-09-14,WA,1400,1.20
5277,2003-01-01,2003-09-15,WA,1400,1.40
5278,2003-01-01,2003-09-16,WA,1400,1.50
5279,2003-01-01,2003-09-17,WA,1400,1.70
5280,2003-01-01,2003-09-18,WA,1400,1.80
5281,2003-01-01,2003-09-19,WA,1400,2.00
5282,2003-01-01,2003-09-20,WA,1400,2.90
5283,2003-01-01,2003-09-21,WA,1400,3.70
5284,2003-01-01,2003-09-22,WA,1400,4.60
5285,2003-01-01,2003-09-23,WA,1400,5.40
5286,2003-01-01,2003-09-24,WA,1400,6.30
5287,2003-01-01,2003-09-25,WA,1400,7.10
5288,2003-01-01,2003-09-26,WA,1400,8.00
5289,2003-01-01,2003-09-27,WA,1400,8.80
5290,2003-01-01,2003-09-28,WA,1400,12.80
5291,2003-01-01,2003-09-29,WA,1400,16.80
5292,2003-01-01,2003-09-30,WA,1400,20.80
5293,2003-01-01,2003-10-01,WA,1400,24.80
5294,2003-01-01,2003-10-02,WA,1400,28.80
5295,2003-01-01,2003-10-03,WA,1400,32.80
5296,2003-01-01,2003-10-04,WA,1400,36.80
5297,2003-01-01,2003-10-05,WA,1400,36.50
5298,2003-01-01,2003-10-06,WA,1400,36.30
5299,2003-01-01,2003-10-07,WA,1400,36.00
5300,2003-01-01,2003-10-08,WA,1400,35.80
5301,2003-01-01,2003-10-09,WA,1400,35.50
5302,2003-01-01,2003-10-10,WA,1400,32.10
5303,2003-01-01,2003-10-11,WA,1400,28.60
5304,2003-01-01,2003-10-12,WA,1400,25.20
5305,2003-01-01,2003-10-13,WA,1400,21.70
5306,2003-01-01,2003-10-14,WA,1400,18.30
5307,2003-01-01,2003-10-15,WA,1400,14.90
5308,2003-01-01,2003-10-16,WA,1400,11.40
5309,2003-01-01,2003-10-17,WA,1400,8.00
5310,2003-01-01,2003-10-18,WA,1400,4.50
5311,2003-01-01,2003-10-19,WA,1400,4.10
5312,2003-01-01,2003-10-20,WA,1400,3.70
5313,2003-01-01,2003-10-21,WA,1400,3.30
5314,2003-01-01,2003-10-22,WA,1400,2.90
5315,2003-01-01,2003-10-23,WA,1400,2.60
5316,2003-01-01,2003-10-24,WA,1400,2.20
5317,2003-01-01,2003-10-25,WA,1400,1.80
5318,2003-01-01,2003-10-26,WA,1400,2.30
5319,2003-01-01,2003-10-27,WA,1400,2.80
5320,2003-01-01,2003-10-28,WA,1400,3.30
5321,2003-01-01,2003-10-29,WA,1400,3.80
5322,2003-01-01,2003-10-30,WA,1400,2.50
5323,2003-01-01,2003-10-31,WA,1400,1.30
5324,2003-01-01,2003-11-01,WA,1400,0.00
5325,2003-01-01,2003-11-02,WA,1400,0.00
5326,2003-01-01,2003-11-03,WA,1400,0.00
5327,2003-01-01,2003-11-04,WA,1400,0.0
5328,2003-01-01,2003-11-05,WA,1400,0.0
5329,2003-01-01,2003-11-06,WA,1400,0.0
5330,2003-01-01,2003-11-07,WA,1400,0.0
5331,2004-01-01,2004-09-03,WA,1400,0.30
5332,2004-01-01,2004-09-04,WA,1400,0.60
5333,2004-01-01,2004-09-05,WA,1400,0.90
5334,2004-01-01,2004-09-06,WA,1400,1.20
5335,2004-01-01,2004-09-07,WA,1400,1.50
5336,2004-01-01,2004-09-08,WA,1400,1.80
5337,2004-01-01,2004-09-09,WA,1400,2.50
5338,2004-01-01,2004-09-10,WA,1400,3.20
5339,2004-01-01,2004-09-11,WA,1400,3.90
5340,2004-01-01,2004-09-12,WA,1400,4.60
5341,2004-01-01,2004-09-13,WA,1400,5.30
5342,2004-01-01,2004-09-14,WA,1400,5.90
5343,2004-01-01,2004-09-15,WA,1400,6.60
5344,2004-01-01,2004-09-16,WA,1400,7.30
5345,2004-01-01,2004-09-17,WA,1400,8.00
5346,2004-01-01,2004-09-18,WA,1400,8.70
5347,2004-01-01,2004-09-19,WA,1400,9.40
5348,2004-01-01,2004-09-20,WA,1400,10.10
5349,2004-01-01,2004-09-21,WA,1400,10.80
5350,2004-01-01,2004-09-22,WA,1400,11.50
5351,2004-01-01,2004-09-23,WA,1400,14.20
5352,2004-01-01,2004-09-24,WA,1400,16.90
5353,2004-01-01,2004-09-25,WA,1400,19.70
5354,2004-01-01,2004-09-26,WA,1400,22.40
5355,2004-01-01,2004-09-27,WA,1400,25.10
5356,2004-01-01,2004-09-28,WA,1400,27.80
5357,2004-01-01,2004-09-29,WA,1400,30.50
5358,2004-01-01,2004-09-30,WA,1400,33.30
5359,2004-01-01,2004-10-01,WA,1400,36.00
5360,2004-01-01,2004-10-02,WA,1400,36.60
5361,2004-01-01,2004-10-03,WA,1400,37.20
5362,2004-01-01,2004-10-04,WA,1400,37.80
5363,2004-01-01,2004-10-05,WA,1400,38.40
5364,2004-01-01,2004-10-06,WA,1400,39.00
5365,2004-01-01,2004-10-07,WA,1400,37.60
5366,2004-01-01,2004-10-08,WA,1400,36.30
5367,2004-01-01,2004-10-09,WA,1400,34.90
5368,2004-01-01,2004-10-10,WA,1400,33.60
5369,2004-01-01,2004-10-11,WA,1400,32.20
5370,2004-01-01,2004-10-12,WA,1400,30.80
5371,2004-01-01,2004-10-13,WA,1400,29.50
5372,2004-01-01,2004-10-14,WA,1400,27.20
5373,2004-01-01,2004-10-15,WA,1400,24.90
5374,2004-01-01,2004-10-16,WA,1400,22.60
5375,2004-01-01,2004-10-17,WA,1400,20.30
5376,2004-01-01,2004-10-18,WA,1400,18.00
5377,2004-01-01,2004-10-19,WA,1400,15.60
5378,2004-01-01,2004-10-20,WA,1400,13.30
5379,2004-01-01,2004-10-21,WA,1400,11.60
5380,2004-01-01,2004-10-22,WA,1400,9.90
5381,2004-01-01,2004-10-23,WA,1400,8.20
5382,2004-01-01,2004-10-24,WA,1400,6.50
5383,2004-01-01,2004-10-25,WA,1400,4.80
5384,2004-01-01,2004-10-26,WA,1400,3.00
5385,2004-01-01,2004-10-27,WA,1400,1.30
5386,2004-01-01,2004-10-28,WA,1400,1.00
5387,2004-01-01,2004-10-29,WA,1400,0.60
5388,2004-01-01,2004-10-30,WA,1400,0.30
5389,2004-01-01,2004-10-31,WA,1400,0.00
5390,2004-01-01,2004-11-01,WA,1400,0.00
5391,2004-01-01,2004-11-02,WA,1400,0.00
5392,2004-01-01,2004-11-03,WA,1400,0.0
5393,2004-01-01,2004-11-04,WA,1400,0.0
5394,2004-01-01,2004-11-05,WA,1400,0.0
5395,2004-01-01,2004-11-06,WA,1400,0.0
5396,2005-01-01,2005-09-04,WA,1400,0.40
5397,2005-01-01,2005-09-05,WA,1400,0.80
5398,2005-01-01,2005-09-06,WA,1400,1.20
5399,2005-01-01,2005-09-07,WA,1400,1.60
5400,2005-01-01,2005-09-08,WA,1400,2.00
5401,2005-01-01,2005-09-09,WA,1400,2.30
5402,2005-01-01,2005-09-10,WA,1400,2.70
5403,2005-01-01,2005-09-11,WA,1400,3.10
5404,2005-01-01,2005-09-12,WA,1400,3.50
5405,2005-01-01,2005-09-13,WA,1400,3.90
5406,2005-01-01,2005-09-14,WA,1400,4.30
5407,2005-01-01,2005-09-15,WA,1400,4.70
5408,2005-01-01,2005-09-16,WA,1400,5.10
5409,2005-01-01,2005-09-17,WA,1400,5.50
5410,2005-01-01,2005-09-18,WA,1400,5.60
5411,2005-01-01,2005-09-19,WA,1400,5.70
5412,2005-01-01,2005-09-20,WA,1400,5.80
5413,2005-01-01,2005-09-21,WA,1400,5.90
5414,2005-01-01,2005-09-22,WA,1400,6.10
5415,2005-01-01,2005-09-23,WA,1400,6.20
5416,2005-01-01,2005-09-24,WA,1400,6.30
5417,2005-01-01,2005-09-25,WA,1400,7.70
5418,2005-01-01,2005-09-26,WA,1400,9.00
5419,2005-01-01,2005-09-27,WA,1400,10.40
5420,2005-01-01,2005-09-28,WA,1400,11.70
5421,2005-01-01,2005-09-29,WA,1400,13.10
5422,2005-01-01,2005-09-30,WA,1400,14.50
5423,2005-01-01,2005-10-01,WA,1400,15.80
5424,2005-01-01,2005-10-02,WA,1400,23.50
5425,2005-01-01,2005-10-03,WA,1400,31.20
5426,2005-01-01,2005-10-04,WA,1400,38.90
5427,2005-01-01,2005-10-05,WA,1400,46.60
5428,2005-01-01,2005-10-06,WA,1400,54.30
5429,2005-01-01,2005-10-07,WA,1400,62.00
5430,2005-01-01,2005-10-08,WA,1400,55.00
5431,2005-01-01,2005-10-09,WA,1400,47.90
5432,2005-01-01,2005-10-10,WA,1400,40.90
5433,2005-01-01,2005-10-11,WA,1400,33.90
5434,2005-01-01,2005-10-12,WA,1400,26.90
5435,2005-01-01,2005-10-13,WA,1400,19.80
5436,2005-01-01,2005-10-14,WA,1400,12.80
5437,2005-01-01,2005-10-15,WA,1400,11.50
5438,2005-01-01,2005-10-16,WA,1400,10.30
5439,2005-01-01,2005-10-17,WA,1400,9.00
5440,2005-01-01,2005-10-18,WA,1400,7.80
5441,2005-01-01,2005-10-19,WA,1400,6.50
5442,2005-01-01,2005-10-20,WA,1400,5.20
5443,2005-01-01,2005-10-21,WA,1400,4.00
5444,2005-01-01,2005-10-22,WA,1400,3.40
5445,2005-01-01,2005-10-23,WA,1400,2.90
5446,2005-01-01,2005-10-24,WA,1400,2.30
5447,2005-01-01,2005-10-25,WA,1400,1.70
5448,2005-01-01,2005-10-26,WA,1400,1.20
5449,2005-01-01,2005-10-27,WA,1400,0.60
5450,2005-01-01,2005-10-28,WA,1400,0.00
5451,2005-01-01,2005-10-29,WA,1400,0.00
5452,2005-01-01,2005-10-30,WA,1400,0.00
5453,2005-01-01,2005-10-31,WA,1400,0.00
5454,2005-01-01,2005-11-01,WA,1400,0.00
5455,2005-01-01,2005-11-02,WA,1400,0.00
5456,2005-01-01,2005-11-03,WA,1400,0.00
5457,2005-01-01,2005-11-04,WA,1400,0.0
5458,2005-01-01,2005-11-05,WA,1400,0.0
5459,2005-01-01,2005-11-06,WA,1400,0.0
5460,2005-01-01,2005-11-07,WA,1400,0.0
5461,2006-01-01,2006-09-04,WA,1400,0.60
5462,2006-01-01,2006-09-05,WA,1400,1.20
5463,2006-01-01,2006-09-06,WA,1400,1.80
5464,2006-01-01,2006-09-07,WA,1400,2.40
5465,2006-01-01,2006-09-08,WA,1400,3.00
5466,2006-01-01,2006-09-09,WA,1400,3.50
5467,2006-01-01,2006-09-10,WA,1400,4.00
5468,2006-01-01,2006-09-11,WA,1400,4.40
5469,2006-01-01,2006-09-12,WA,1400,4.90
5470,2006-01-01,2006-09-13,WA,1400,5.40
5471,2006-01-01,2006-09-14,WA,1400,5.90
5472,2006-01-01,2006-09-15,WA,1400,6.40
5473,2006-01-01,2006-09-16,WA,1400,6.80
5474,2006-01-01,2006-09-17,WA,1400,7.50
5475,2006-01-01,2006-09-18,WA,1400,8.30
5476,2006-01-01,2006-09-19,WA,1400,9.00
5477,2006-01-01,2006-09-20,WA,1400,9.80
5478,2006-01-01,2006-09-21,WA,1400,10.50
5479,2006-01-01,2006-09-22,WA,1400,11.20
5480,2006-01-01,2006-09-23,WA,1400,12.00
5481,2006-01-01,2006-09-24,WA,1400,14.40
5482,2006-01-01,2006-09-25,WA,1400,16.80
5483,2006-01-01,2006-09-26,WA,1400,19.20
5484,2006-01-01,2006-09-27,WA,1400,21.60
5485,2006-01-01,2006-09-28,WA,1400,24.00
5486,2006-01-01,2006-09-29,WA,1400,26.40
5487,2006-01-01,2006-09-30,WA,1400,28.80
5488,2006-01-01,2006-10-01,WA,1400,31.20
5489,2006-01-01,2006-10-02,WA,1400,33.60
5490,2006-01-01,2006-10-03,WA,1400,36.00
5491,2006-01-01,2006-10-04,WA,1400,34.10
5492,2006-01-01,2006-10-05,WA,1400,32.10
5493,2006-01-01,2006-10-06,WA,1400,30.20
5494,2006-01-01,2006-10-07,WA,1400,28.30
5495,2006-01-01,2006-10-08,WA,1400,26.50
5496,2006-01-01,2006-10-09,WA,1400,24.70
5497,2006-01-01,2006-10-10,WA,1400,22.90
5498,2006-01-01,2006-10-11,WA,1400,21.10
5499,2006-01-01,2006-10-12,WA,1400,19.30
5500,2006-01-01,2006-10-13,WA,1400,17.50
5501,2006-01-01,2006-10-14,WA,1400,15.70
5502,2006-01-01,2006-10-15,WA,1400,13.90
5503,2006-01-01,2006-10-16,WA,1400,12.10
5504,2006-01-01,2006-10-17,WA,1400,10.30
5505,2006-01-01,2006-10-18,WA,1400,8.10
5506,2006-01-01,2006-10-19,WA,1400,5.80
5507,2006-01-01,2006-10-20,WA,1400,3.60
5508,2006-01-01,2006-10-21,WA,1400,1.30
5509,2006-01-01,2006-10-22,WA,1400,1.00
5510,2006-01-01,2006-10-23,WA,1400,0.60
5511,2006-01-01,2006-10-24,WA,1400,0.30
5512,2006-01-01,2006-10-25,WA,1400,0.00
5513,2006-01-01,2006-10-26,WA,1400,0.00
5514,2006-01-01,2006-10-27,WA,1400,0.00
5515,2006-01-01,2006-10-28,WA,1400,0.00
5516,2006-01-01,2006-10-29,WA,1400,0.00
5517,2006-01-01,2006-10-30,WA,1400,0.00
5518,2006-01-01,2006-10-31,WA,1400,0.00
5519,2006-01-01,2006-11-01,WA,1400,0.00
5520,2006-01-01,2006-11-02,WA,1400,0.00
5521,2006-01-01,2006-11-03,WA,1400,0.00
5522,2006-01-01,2006-11-04,WA,1400,0.0
5523,2006-01-01,2006-11-05,WA,1400,0.0
5524,2006-01-01,2006-11-06,WA,1400,0.0
5525,2006-01-01,2006-11-07,WA,1400,0.0
5526,2007-01-01,2007-09-04,WA,1400,0.20
5527,2007-01-01,2007-09-05,WA,1400,0.40
5528,2007-01-01,2007-09-06,WA,1400,0.60
5529,2007-01-01,2007-09-07,WA,1400,0.80
5530,2007-01-01,2007-09-08,WA,1400,1.10
5531,2007-01-01,2007-09-09,WA,1400,1.30
5532,2007-01-01,2007-09-10,WA,1400,1.50
5533,2007-01-01,2007-09-11,WA,1400,1.70
